000000354746.jpg,mouse,75.66632628440857,1001,922,785,734
000000354746.jpg,mouse,95.15883922576904,1051,967,885,803
000000383250.jpg,tvmonitor,98.14760684967041,1059,648,572,270
000000383250.jpg,laptop,99.66675639152527,583,166,721,324
000000383250.jpg,cup,99.64914321899414,993,904,691,555
000000383250.jpg,keyboard,96.37967348098755,1164,586,886,798
000000383250.jpg,mouse,99.86863732337952,1365,1274,915,839
000000421102.jpg,tvmonitor,99.15609955787659,716,328,453,107
000000421102.jpg,keyboard,91.20798707008362,945,457,804,620
000000421102.jpg,laptop,99.85082745552063,1153,839,424,133
000000421102.jpg,cup,89.61503505706787,1529,1473,347,228
000000421102.jpg,mouse,89.00474905967712,1069,1010,635,593
000000452272.jpg,bed,98.9693284034729,1331,84,1018,125
000000452272.jpg,chair,95.74477076530457,1567,1148,1082,448
000000452272.jpg,laptop,99.31601881980896,957,716,267,100
000000472080.jpg,tvmonitor,99.79254007339478,1285,805,523,137
000000472080.jpg,laptop,99.22850728034973,638,218,660,274
000000472080.jpg,keyboard,99.82995390892029,1221,831,626,527
000000472080.jpg,mouse,97.39400148391724,769,685,636,545
000000472080.jpg,mouse,99.5871901512146,1353,1272,619,558
000000494282.jpg,tvmonitor,99.78950619697571,1233,548,739,233
000000494282.jpg,laptop,96.28439545631409,556,335,731,555
000000494282.jpg,book,68.29672455787659,733,588,847,801
000000516175.jpg,chair,95.4729676246643,1419,1011,1089,733
000000516175.jpg,tvmonitor,97.73926734924316,933,714,757,506
000000516175.jpg,laptop,91.44709706306458,1476,1189,874,604
000000516175.jpg,bed,98.02160859107971,436,134,981,609
000000516175.jpg,book,73.50732088088989,696,684,730,638
000000516175.jpg,book,67.00929403305054,699,676,723,641
000000516175.jpg,mouse,93.89312863349915,1474,1397,872,829
000000547144.jpg,tvmonitor,99.50248003005981,1350,1086,586,329
000000547144.jpg,tvmonitor,98.76742362976074,793,487,610,366
000000547144.jpg,laptop,99.09281134605408,474,196,775,500
000000547144.jpg,keyboard,99.23956990242004,1464,1130,689,593
000000547144.jpg,keyboard,99.30251240730286,865,487,755,632
000000547144.jpg,mouse,96.10114097595215,1494,1422,628,590
000000547144.jpg,mouse,85.86304783821106,910,844,697,652
000000566583.jpg,chair,95.8279013633728,1545,1066,1111,681
000000566583.jpg,tvmonitor,99.85072612762451,1315,1030,526,330
000000566583.jpg,chair,98.87455105781555,935,704,841,543
000000566583.jpg,laptop,98.22248816490173,754,503,894,686
000000566583.jpg,clock,97.69008159637451,668,589,200,111
