000000045195.jpg,"[['diningtable', 91.1063313484192, 595, 104, 1048, 619], ['microwave', 98.45860600471495, 807, 625, 385, 281], ['sink', 95.39550542831421, 1373, 1032, 649, 578], ['chair', 72.42687940597534, 618, 466, 935, 590], ['refrigerator', 87.62774467468262, 1005, 820, 940, 622], ['chair', 95.70197463035583, 603, 344, 979, 612], ['chair', 97.80946969985962, 308, 40, 1047, 687]]"
000000046071.jpg,"[['chair', 98.6122190952301, 472, 104, 954, 393], ['tvmonitor', 99.93532299995422, 888, 651, 345, 155], ['microwave', 98.54188561439514, 580, 347, 468, 343], ['chair', 74.91490840911865, 1543, 1363, 1081, 756], ['bottle', 69.14852857589722, 422, 380, 338, 219], ['vase', 68.29231977462769, 422, 380, 338, 219]]"
000000048905.jpg,"[['refrigerator', 99.91026520729065, 1468, 1022, 1053, 270], ['microwave', 99.86653327941895, 1030, 814, 393, 248], ['oven', 96.14545702934264, 999, 740, 711, 500], ['sink', 82.0018708705902, 822, 485, 755, 633], ['knife', 65.54173827171326, 294, 267, 498, 446], ['knife', 84.46649312973021, 320, 291, 504, 456]]"
000000048939.jpg,"[['refrigerator', 99.68311190605164, 473, 180, 963, 292], ['tvmonitor', 99.68329668045044, 1364, 1080, 357, 150], ['microwave', 94.3088948726654, 776, 576, 410, 294], ['chair', 95.90865969657898, 1075, 946, 807, 499], ['chair', 98.92944097518921, 1208, 1054, 867, 512], ['chair', 99.75357055664062, 1523, 1289, 870, 538], ['sink', 82.52022266387941, 612, 458, 573, 548]]"
000000058681.jpg,"[['microwave', 99.80461597442628, 1257, 1043, 497, 380], ['oven', 99.3557333946228, 990, 706, 1001, 616], ['knife', 79.09983396530151, 1191, 1173, 571, 541], ['knife', 97.83143401145935, 1192, 1175, 578, 551], ['knife', 81.37531876564027, 1207, 1190, 582, 551], ['sink', 79.41352128982544, 497, 302, 728, 677]]"
000000059383.jpg,"[['microwave', 99.81964826583862, 1315, 1057, 448, 310], ['oven', 99.87953305244446, 1326, 1049, 869, 518], ['bottle', 81.49044513702394, 506, 470, 628, 544], ['sink', 77.33705639839171, 747, 572, 619, 579]]"
000000071023.jpg,"[['microwave', 89.36645984649658, 927, 713, 308, 153], ['bottle', 60.44922471046448, 1022, 949, 514, 350], ['sink', 94.47526931762695, 1280, 1084, 651, 546], ['pottedplant', 83.97050499916077, 446, 235, 835, 598]]"
000000072715.jpg,"[['microwave', 97.8254735469818, 906, 487, 361, 87], ['oven', 85.75566411018372, 1509, 1125, 722, 133], ['vase', 66.19679927825928, 820, 737, 683, 503]]"
000000081315.jpg,"[['microwave', 99.93264079093932, 652, 221, 396, 161], ['refrigerator', 99.75149035453795, 1356, 907, 1032, 295], ['chair', 98.61624240875244, 613, 111, 1057, 629], ['sink', 78.29158306121826, 1032, 740, 657, 585], ['oven', 74.60858821868895, 872, 586, 1078, 679], ['sink', 83.13670754432678, 1000, 770, 633, 590]]"
000000086408.jpg,"[['microwave', 99.21998977661131, 945, 584, 322, 91], ['refrigerator', 99.9441921710968, 1424, 1011, 901, 214], ['oven', 97.89422154426576, 1037, 552, 1051, 440]]"
000000088634.jpg,"[['oven', 92.00601577758788, 1132, 520, 1063, 513], ['microwave', 93.28621625900269, 954, 669, 348, 39]]"
000000091615.jpg,"[['microwave', 97.70674705505371, 1585, 1225, 366, 167], ['sink', 97.65583276748656, 653, 208, 815, 632], ['oven', 98.4850823879242, 1552, 1147, 981, 470], ['tvmonitor', 72.05072641372679, 419, 246, 279, 128], ['vase', 95.36119103431702, 759, 707, 406, 321]]"
000000093535.jpg,"[['refrigerator', 99.90097284317015, 400, 41, 803, 259], ['microwave', 98.7951397895813, 562, 376, 545, 441], ['oven', 97.13694453239441, 1183, 943, 745, 479], ['sink', 76.05108618736267, 786, 605, 542, 509]]"
000000094052.jpg,"[['diningtable', 95.85745930671692, 1290, 646, 1082, 830], ['microwave', 99.9608039855957, 392, 144, 579, 447], ['oven', 99.55973029136658, 459, 134, 1072, 625], ['sink', 76.43669247627257, 801, 634, 685, 650], ['chair', 90.88271856307985, 830, 696, 819, 743], ['cup', 76.6592025756836, 1000, 927, 973, 875]]"
000000096183.jpg,"[['microwave', 94.91693377494812, 623, 426, 326, 215], ['oven', 96.96072340011595, 413, 84, 998, 580], ['bottle', 90.13097286224364, 715, 681, 771, 680], ['bottle', 62.083953619003296, 670, 645, 782, 706]]"
000000098748.jpg,"[['microwave', 99.91446733474731, 507, 235, 658, 521], ['sink', 66.82103872299193, 1520, 1281, 968, 814], ['oven', 98.77246618270874, 484, 128, 1048, 749], ['sink', 69.67827677726747, 1536, 1393, 1040, 908], ['bottle', 94.35492753982544, 1173, 1136, 640, 525], ['bottle', 93.19899082183838, 1229, 1193, 641, 528], ['bottle', 88.53622674942017, 1258, 1226, 640, 526], ['bottle', 79.462730884552, 1291, 1254, 645, 524], ['bottle', 96.43179178237915, 945, 893, 669, 542], ['knife', 74.59959387779236, 1396, 1360, 652, 609], ['knife', 69.9087381362915, 1407, 1353, 655, 596]]"
000000098832.jpg,"[['microwave', 99.2090106010437, 531, 297, 461, 333], ['refrigerator', 99.15178418159485, 237, 84, 1007, 258], ['oven', 99.58503842353821, 552, 309, 843, 493], ['sink', 75.61104893684387, 870, 615, 738, 628], ['sofa', 78.65993976593019, 1626, 1418, 1092, 726], ['tvmonitor', 97.76881337165831, 1422, 1325, 522, 425]]"
000000101157.jpg,"[['refrigerator', 99.22483563423157, 1283, 874, 1077, 387], ['microwave', 92.63778328895569, 1505, 1152, 830, 616], ['chair', 99.46838617324828, 593, 336, 920, 576], ['diningtable', 69.54653263092041, 722, 478, 919, 592], ['chair', 70.17348408699036, 847, 688, 990, 681]]"
000000101894.jpg,"[['chair', 85.00579595565794, 1086, 649, 1078, 638], ['microwave', 99.64780807495116, 1101, 855, 356, 206], ['tvmonitor', 93.49730610847472, 745, 462, 590, 292], ['book', 61.828404664993286, 1378, 1297, 478, 462], ['remote', 66.65030717849731, 987, 851, 556, 523], ['book', 64.11903500556946, 1326, 1294, 680, 592], ['book', 60.70190668106079, 1357, 1321, 683, 595]]"
000000105683.jpg,"[['microwave', 98.34848046302795, 1590, 1215, 433, 242], ['oven', 90.02528190612793, 1594, 1122, 1052, 559], ['refrigerator', 99.4445502758026, 915, 672, 820, 209]]"
000000106902.jpg,"[['refrigerator', 99.88625645637512, 1064, 685, 949, 222], ['oven', 72.9014039039612, 560, 156, 995, 622], ['microwave', 99.32983517646791, 424, 154, 608, 401], ['sink', 97.63699173927307, 796, 418, 597, 512]]"
000000109390.jpg,"[['microwave', 99.15876984596252, 609, 231, 308, 89], ['oven', 99.50466752052307, 633, 219, 962, 427], ['bottle', 72.16354012489319, 1338, 1305, 496, 355], ['bottle', 92.89222359657288, 1347, 1314, 486, 368], ['bottle', 95.04239559173584, 1384, 1348, 485, 383], ['bottle', 97.69175052642822, 1424, 1388, 484, 387], ['bottle', 93.65974664688109, 1477, 1445, 479, 401], ['bottle', 93.1663691997528, 1519, 1488, 484, 405], ['cup', 64.79085683822632, 1053, 1002, 491, 455]]"
000000109976.jpg,"[['microwave', 99.63893294334412, 965, 480, 288, 40], ['oven', 90.35330414772034, 941, 391, 1054, 402]]"
000000112590.jpg,"[['microwave', 99.80693459510805, 725, 155, 264, 18], ['refrigerator', 99.69082474708557, 1402, 820, 1125, 40], ['oven', 97.01774716377258, 834, 242, 1099, 355], ['spoon', 68.08969378471376, 777, 738, 422, 337]]"
000000118027.jpg,"[['microwave', 99.65109825134277, 428, 34, 742, 502], ['refrigerator', 96.52864933013916, 1649, 1483, 1106, 225], ['refrigerator', 67.87590980529785, 1616, 1475, 977, 414], ['bottle', 65.21470546722412, 1406, 1356, 611, 501], ['bottle', 90.86610674858092, 1458, 1427, 620, 535], ['bottle', 63.422507047653205, 1493, 1465, 636, 537], ['sink', 65.21847844123839, 1141, 905, 640, 599]]"
000000121612.jpg,"[['oven', 98.59567880630492, 511, 140, 784, 286], ['chair', 96.63915634155272, 1056, 709, 1089, 877], ['diningtable', 99.29563999176024, 1541, 938, 1112, 900], ['pottedplant', 72.61189818382262, 1521, 1368, 491, 285], ['microwave', 99.92417693138123, 1536, 1320, 617, 492], ['chair', 98.96612763404846, 1541, 1376, 945, 795], ['clock', 76.44459009170531, 792, 737, 54, 9], ['clock', 89.00972008705139, 1277, 1192, 121, 16], ['microwave', 80.62320947647096, 1006, 857, 542, 450], ['sink', 63.987797498703, 1261, 1040, 574, 535]]"
000000147778.jpg,"[['oven', 98.5771656036377, 634, 282, 748, 484], ['chair', 98.27407598495485, 1588, 1074, 1057, 881], ['microwave', 99.69971179962158, 600, 315, 404, 273], ['refrigerator', 99.03760552406312, 1303, 1042, 714, 288], ['bottle', 62.32724189758301, 960, 942, 503, 465], ['bottle', 75.19268989562987, 996, 979, 505, 459], ['bottle', 65.1386857032776, 1022, 1007, 506, 461]]"
000000161047.jpg,"[['diningtable', 94.6761965751648, 1042, 69, 1067, 798], ['microwave', 99.94333982467651, 457, 173, 572, 418], ['oven', 98.58351349830627, 802, 446, 861, 433], ['chair', 99.83162879943848, 698, 509, 991, 759], ['chair', 99.90893602371216, 990, 732, 1074, 856]]"
000000161218.jpg,"[['pottedplant', 74.46469068527222, 393, 277, 504, 371], ['chair', 97.91520237922668, 265, 44, 1054, 428], ['oven', 93.20343136787416, 1635, 1390, 1073, 581]]"
000000163234.jpg,"[['oven', 99.61902499198914, 635, 211, 1073, 502], ['microwave', 99.71563220024107, 1336, 1056, 654, 521], ['sink', 97.75341749191284, 1008, 718, 677, 597]]"
000000164121.jpg,"[['microwave', 98.5510528087616, 583, 303, 383, 235], ['oven', 62.35954165458679, 634, 285, 725, 447], ['refrigerator', 99.61103200912477, 1557, 1306, 1029, 278], ['bowl', 67.75991916656494, 726, 615, 521, 476], ['bowl', 66.56246185302734, 730, 608, 682, 630]]"
000000169517.jpg,"[['microwave', 99.75110292434692, 659, 158, 735, 450]]"
000000170976.jpg,"[['refrigerator', 99.86913204193115, 522, 162, 937, 368], ['sink', 63.39264512062073, 1368, 1053, 704, 629], ['oven', 99.1624653339386, 864, 607, 885, 542], ['microwave', 92.84215569496156, 1633, 1417, 850, 608]]"
000000183398.jpg,"[['sink', 89.1659677028656, 1043, 525, 705, 557], ['oven', 88.10784816741943, 1221, 1046, 498, 337], ['chair', 67.92787313461304, 1344, 1151, 560, 452], ['banana', 76.6851544380188, 1324, 1179, 555, 499], ['bowl', 85.96126437187195, 1352, 1175, 625, 556]]"
000000186784.jpg,"[['microwave', 99.63946342468262, 407, 40, 856, 661], ['bowl', 70.8241105079651, 778, 716, 369, 329], ['cup', 63.116663694381714, 224, 188, 468, 421], ['cup', 69.2343235015869, 262, 223, 464, 423], ['cup', 65.55506587028503, 306, 263, 459, 421], ['cup', 93.67106556892395, 365, 314, 460, 419], ['cup', 84.34278964996338, 426, 377, 458, 419], ['cup', 68.57433319091797, 545, 509, 457, 411], ['cup', 61.70724630355835, 167, 130, 472, 425], ['cup', 60.31373143196106, 301, 245, 599, 532], ['cup', 60.32542586326599, 336, 281, 598, 530], ['cup', 62.37589120864868, 371, 313, 595, 530], ['cup', 74.77649450302123, 197, 143, 618, 525]]"
000000187464.jpg,"[['microwave', 99.73195195198059, 1627, 1436, 430, 310], ['refrigerator', 99.65545535087584, 886, 589, 668, 354], ['oven', 96.98574542999269, 1632, 1401, 908, 636], ['knife', 90.22170901298523, 642, 627, 599, 563], ['knife', 68.85804533958435, 657, 643, 604, 566], ['bottle', 65.91429114341736, 1103, 1070, 681, 573]]"
000000199946.jpg,"[['sofa', 68.05371046066284, 672, 227, 743, 537], ['pottedplant', 72.0367968082428, 1610, 1342, 283, 74], ['microwave', 99.88895654678343, 1613, 1341, 471, 341], ['sink', 92.27499961853027, 1068, 720, 673, 596], ['oven', 99.57056641578674, 1594, 1290, 943, 528], ['bottle', 60.39642095565796, 1189, 1167, 570, 518], ['bottle', 70.12495994567871, 1212, 1189, 574, 529]]"
000000203034.jpg,"[['oven', 99.12564158439636, 1427, 1091, 1082, 593], ['microwave', 79.11858558654784, 609, 404, 426, 268], ['bowl', 91.05318188667296, 1312, 1156, 208, 155], ['cup', 67.04166531562804, 515, 446, 242, 149]]"
000000203661.jpg,"[['diningtable', 73.55938553810121, 1530, 624, 1095, 668], ['microwave', 99.88501071929932, 402, 141, 306, 137], ['sink', 84.27151441574097, 662, 177, 598, 507], ['chair', 72.83449172973633, 1387, 854, 1083, 968], ['knife', 70.47362327575685, 1074, 1042, 441, 403], ['knife', 65.68683385848999, 1090, 1061, 439, 405], ['bottle', 63.91594409942627, 1146, 1097, 538, 430], ['bowl', 88.05252909660341, 726, 620, 520, 475]]"
000000204448.jpg,"[['microwave', 99.63669776916504, 1488, 1039, 733, 477], ['sink', 93.31585764884949, 535, 153, 725, 620], ['bottle', 75.76933503150941, 191, 143, 667, 516]]"
000000205577.jpg,"[['microwave', 99.76012706756592, 405, 19, 845, 595], ['refrigerator', 99.8222827911377, 1535, 1102, 1081, 478], ['sink', 88.40124011039734, 881, 439, 831, 717], ['bottle', 88.49116563796997, 770, 736, 721, 637]]"
000000207739.jpg,"[['diningtable', 96.84779644012451, 557, 131, 1048, 879], ['microwave', 99.96476769447328, 393, 148, 426, 281], ['refrigerator', 99.94240403175354, 1236, 980, 731, 332], ['sink', 95.44549584388731, 1515, 1230, 752, 642], ['chair', 99.78033304214478, 495, 246, 965, 695]]"
000000210672.jpg,"[['microwave', 99.43472146987915, 1072, 360, 165, 27], ['oven', 98.1921136379242, 1215, 376, 1085, 173], ['bowl', 67.69644021987915, 303, 137, 679, 523]]"
000000212646.jpg,"[['oven', 99.07565712928772, 797, 343, 1060, 544], ['diningtable', 62.95291185379028, 595, 98, 1064, 832], ['microwave', 98.26624393463136, 385, 100, 677, 475], ['sink', 74.92198944091797, 1599, 1412, 802, 703], ['bottle', 75.38527846336366, 552, 521, 535, 470], ['bottle', 64.39284682273865, 633, 605, 535, 471], ['bottle', 69.48090195655823, 741, 716, 534, 472]]"
000000216091.jpg,"[['refrigerator', 99.93460774421692, 1501, 1020, 1111, 205], ['microwave', 99.53884482383728, 566, 231, 898, 657], ['cup', 88.68702054023744, 311, 247, 268, 201], ['cup', 94.16376352310179, 448, 382, 272, 210], ['cup', 92.01518297195436, 596, 516, 280, 224], ['cup', 90.50731658935548, 665, 595, 283, 223], ['bottle', 80.02817034721376, 899, 864, 299, 221], ['cup', 79.66457009315491, 465, 406, 430, 372], ['cup', 82.8729808330536, 532, 469, 431, 375], ['cup', 63.01336884498596, 600, 537, 434, 376], ['cup', 76.57741904258728, 648, 596, 435, 378], ['cup', 60.81299185752869, 768, 709, 435, 384], ['bottle', 96.1389422416687, 688, 643, 806, 687], ['bottle', 97.75835275650023, 747, 698, 812, 679], ['bottle', 83.39747786521913, 868, 824, 811, 687]]"
000000218811.jpg,"[['microwave', 61.48425340652466, 469, 112, 361, 202], ['microwave', 66.22536182403564, 470, 259, 349, 215]]"
000000220096.jpg,"[['refrigerator', 99.28919672966005, 644, 216, 848, 250], ['oven', 96.11248970031738, 1199, 683, 877, 472], ['microwave', 91.74195528030396, 835, 625, 387, 276], ['knife', 84.63820815086366, 639, 612, 518, 488], ['bottle', 74.83723759651184, 812, 782, 572, 482]]"
000000221427.jpg,"[['refrigerator', 99.83906149864195, 470, 114, 954, 121], ['microwave', 99.89311099052428, 649, 413, 330, 150], ['microwave', 95.10313272476195, 1440, 1224, 485, 373], ['oven', 95.90305089950563, 772, 462, 934, 441], ['sink', 87.82673478126526, 1178, 858, 479, 446]]"
000000226559.jpg,"[['microwave', 99.78716373443605, 663, 318, 391, 210], ['refrigerator', 99.44403171539308, 1329, 905, 713, 325], ['oven', 97.6674258708954, 664, 347, 976, 470], ['sink', 95.95456123352051, 1448, 785, 913, 722], ['bowl', 84.3118190765381, 889, 627, 736, 625], ['orange', 71.43253684043884, 739, 702, 560, 529], ['orange', 71.2636649608612, 771, 736, 559, 529], ['apple', 89.05357718467712, 726, 664, 627, 583], ['apple', 64.0649974346161, 790, 726, 620, 571], ['apple', 78.25913429260255, 770, 700, 642, 604], ['apple', 93.05997490882874, 813, 756, 651, 600], ['apple', 93.0204212665558, 712, 654, 671, 621], ['apple', 70.2339231967926, 777, 699, 673, 623], ['apple', 78.90385389328003, 869, 804, 671, 614]]"
000000228953.jpg,"[['refrigerator', 99.78509545326231, 447, 133, 948, 325], ['microwave', 96.7306137084961, 1215, 1017, 472, 339], ['oven', 98.7334132194519, 1270, 941, 854, 461], ['chair', 95.10732293128969, 978, 768, 1063, 858], ['bowl', 75.30133724212645, 299, 167, 355, 312], ['sink', 94.83746886253357, 772, 553, 563, 514]]"
000000236515.jpg,"[['microwave', 98.97133708000185, 571, 243, 494, 289], ['refrigerator', 92.71584153175354, 645, 250, 999, 476], ['bottle', 64.8529052734375, 913, 795, 817, 643], ['bottle', 69.55142021179199, 904, 735, 1064, 776], ['bottle', 77.19162106513976, 1071, 895, 1070, 781], ['bottle', 80.51577210426329, 780, 735, 440, 281], ['bottle', 67.84566044807434, 821, 777, 428, 304]]"
000000241599.jpg,"[['oven', 98.39004278182985, 1009, 594, 1069, 580], ['microwave', 99.50467348098756, 939, 641, 421, 195], ['sink', 88.68364691734314, 1232, 902, 621, 539]]"
000000243857.jpg,"[['microwave', 99.76744651794434, 1279, 1034, 476, 340], ['sink', 84.86905097961427, 654, 341, 659, 559], ['oven', 99.55471754074095, 1294, 958, 935, 539], ['banana', 61.8383526802063, 1047, 986, 563, 502]]"
000000247157.jpg,"[['microwave', 99.46643114089966, 1452, 1041, 488, 278], ['oven', 99.34812784194945, 1488, 1020, 1122, 554], ['knife', 81.48564100265503, 453, 434, 544, 500], ['spoon', 68.21741461753845, 972, 924, 571, 490], ['spoon', 62.80847191810608, 1003, 968, 571, 491], ['knife', 73.2530117034912, 419, 400, 558, 522], ['knife', 80.98528385162355, 449, 431, 557, 520]]"
000000253992.jpg,"[['pottedplant', 64.86664414405823, 1366, 1132, 300, 186], ['microwave', 99.50731992721558, 1347, 1142, 576, 417], ['refrigerator', 93.38170886039734, 1529, 1363, 1017, 382], ['chair', 91.51450991630554, 629, 519, 787, 627], ['chair', 66.52761101722717, 745, 631, 803, 644], ['chair', 77.55588293075563, 793, 668, 801, 648], ['clock', 98.59195947647095, 946, 889, 488, 406], ['bottle', 75.75971484184267, 849, 809, 786, 666], ['bottle', 99.19547438621521, 916, 844, 785, 682], ['bottle', 98.16080927848816, 1042, 967, 777, 684], ['bottle', 77.30175256729127, 821, 766, 794, 691], ['cup', 69.55546736717224, 345, 264, 804, 707]]"
000000256589.jpg,"[['microwave', 99.8789131641388, 556, 131, 514, 272], ['chair', 73.13969135284424, 1011, 895, 245, 130], ['bottle', 75.55386424064636, 836, 804, 249, 197], ['bottle', 76.76198482513428, 878, 845, 249, 199], ['sink', 64.91851806640625, 1301, 1110, 435, 395], ['cup', 99.21689629554749, 505, 434, 513, 420]]"
000000262519.jpg,"[['microwave', 99.36273097991943, 1446, 1250, 529, 435], ['sink', 81.1070203781128, 963, 647, 697, 621], ['refrigerator', 77.0399808883667, 1665, 1522, 967, 353], ['oven', 99.38741326332092, 1447, 1216, 867, 543], ['cup', 63.95687460899353, 501, 450, 284, 221], ['cup', 72.23892211914062, 549, 504, 292, 227]]"
000000264032.jpg,"[['sink', 78.17317843437196, 1189, 844, 911, 705], ['microwave', 98.69599342346191, 530, 201, 555, 400]]"
000000265589.jpg,"[['microwave', 96.66162133216858, 1571, 1169, 347, 116], ['refrigerator', 99.82762336730957, 464, 79, 1057, 114], ['oven', 99.32929277420044, 1602, 1181, 1054, 473], ['sink', 93.66894364356995, 1121, 737, 568, 481]]"
000000271488.jpg,"[['microwave', 99.82231259346008, 1103, 878, 453, 327], ['oven', 98.2783854007721, 1534, 1258, 830, 330], ['cup', 75.0117540359497, 643, 563, 841, 683], ['knife', 77.59271860122679, 1257, 1228, 531, 496], ['knife', 64.85330462455751, 1255, 1232, 539, 511]]"
000000271604.jpg,"[['microwave', 78.14035415649414, 653, 426, 659, 555], ['oven', 95.50674557685852, 1093, 820, 971, 580], ['sink', 65.22415280342102, 1500, 1359, 760, 700]]"
000000272882.jpg,"[['diningtable', 91.82198643684387, 1171, 416, 1062, 751], ['chair', 74.68976378440856, 759, 350, 1068, 843], ['pottedplant', 97.10133671760559, 1052, 931, 664, 552], ['microwave', 68.69342923164368, 1457, 1263, 761, 656], ['chair', 93.95219683647156, 1116, 880, 1067, 802]]"
000000276913.jpg,"[['microwave', 99.15547966957092, 567, 152, 453, 246], ['oven', 99.39979910850523, 688, 155, 1066, 528], ['sink', 88.94484639167786, 1191, 820, 641, 583], ['bottle', 68.04221272468567, 565, 516, 620, 513], ['bottle', 81.6981852054596, 883, 845, 604, 523]]"
000000277096.jpg,"[['refrigerator', 99.91204738616943, 1325, 1032, 819, 239], ['microwave', 99.859356880188, 910, 651, 391, 252], ['oven', 99.83284473419191, 928, 652, 754, 374], ['knife', 71.53560519218446, 611, 601, 427, 376]]"
000000280641.jpg,"[['microwave', 98.0831503868103, 1261, 877, 443, 251], ['oven', 90.3743326663971, 1275, 853, 1064, 539], ['sink', 95.45685648918152, 630, 313, 655, 567], ['oven', 91.69196486473083, 449, 148, 1052, 700], ['bottle', 66.05730652809143, 1330, 1283, 562, 427]]"
000000297414.jpg,"[['microwave', 99.76956248283386, 563, 254, 416, 282], ['chair', 82.8027367591858, 411, 196, 1056, 628], ['knife', 73.73157739639281, 1125, 1109, 548, 509], ['spoon', 61.56465411186218, 163, 128, 600, 471], ['knife', 65.98179340362549, 1123, 1109, 570, 525], ['knife', 61.58894896507263, 1120, 1108, 578, 550], ['sink', 74.41631555557252, 1645, 1409, 724, 674]]"
000000298777.jpg,"[['refrigerator', 99.53125119209291, 726, 348, 996, 282], ['microwave', 99.14248585700987, 1277, 1073, 599, 475], ['handbag', 77.45987176895143, 829, 664, 1046, 861]]"
000000302230.jpg,"[['microwave', 99.19303059577942, 778, 410, 429, 227], ['sink', 71.25985622406006, 738, 436, 810, 731], ['bottle', 90.23612141609192, 519, 455, 717, 599]]"
000000306212.jpg,"[['refrigerator', 99.9234139919281, 1190, 743, 1011, 271], ['microwave', 96.60258889198305, 663, 479, 537, 426], ['sink', 75.8568048477173, 282, 43, 632, 556], ['bowl', 83.4076464176178, 961, 837, 250, 193]]"
000000315740.jpg,"[['microwave', 99.8401403427124, 1635, 1359, 507, 345], ['pottedplant', 98.941832780838, 1044, 916, 572, 405], ['chair', 71.43359184265138, 477, 285, 680, 564], ['sofa', 79.10099625587462, 501, 283, 675, 566], ['chair', 66.19492769241333, 266, 48, 745, 608], ['sink', 81.75486922264098, 854, 539, 782, 691], ['oven', 98.8980233669281, 1628, 1302, 1063, 577], ['chair', 64.18514251708984, 304, 42, 1018, 654], ['sofa', 78.56045365333556, 303, 45, 1040, 708], ['tvmonitor', 82.64312148094176, 765, 690, 518, 439]]"
000000321427.jpg,"[['microwave', 88.03092241287231, 1159, 743, 191, 33], ['sink', 90.47485589981079, 755, 380, 725, 414]]"
000000326716.jpg,"[['refrigerator', 99.30590987205505, 711, 242, 1071, 208], ['oven', 99.61535334587096, 1263, 851, 1009, 490], ['microwave', 97.89016246795654, 1216, 920, 404, 232]]"
000000327768.jpg,"[['oven', 91.59120321273805, 1611, 1134, 1114, 686], ['microwave', 99.5715856552124, 802, 648, 314, 172], ['chair', 99.84970092773438, 543, 289, 847, 434], ['chair', 99.07099604606628, 318, 42, 977, 452], ['chair', 85.7035279273987, 385, 216, 451, 412], ['sink', 64.33466672897339, 1071, 891, 589, 538]]"
000000328862.jpg,"[['microwave', 99.26927089691162, 1387, 1036, 517, 302], ['refrigerator', 99.79140162467957, 1070, 79, 1052, 61]]"
