image,image_data,object_info,actr_data,actr_data_processed
000000105576.jpg,"[['broccoli', 96.82106375694276, 1337, 955, 393, 57], ['bottle', 98.9001214504242, 1550, 1309, 401, 34], ['cup', 77.92318463325499, 875, 668, 661, 492]]","[['broccoli', 96.82106375694276, 1146, 225, 128352, 2.94201609263382], ['bottle', 98.9001214504242, 1429, 217, 88447, 2.998241473259764], ['cup', 77.92318463325499, 771, 576, 34983, 3.0313598149615295]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 771, screen_y= 576, value= ), value= 2) [0.6343]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1146, screen_y= 225, value= None), value= 0) [1.1484]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1429, screen_y= 217, value= None), value= 1) [1.5169]']","[[771, 576, 0.6343], [1146, 225, 1.1484], [1429, 217, 1.5169]]"
000000107147.jpg,"[['diningtable', 89.49541449546814, 1335, 97, 1010, 125], ['bottle', 99.43054914474487, 518, 290, 408, 40], ['donut', 99.59886074066162, 985, 759, 569, 391], ['donut', 97.17841744422913, 1234, 1023, 713, 538], ['donut', 89.90976810455322, 848, 648, 699, 585], ['donut', 87.50236630439758, 1039, 833, 710, 552], ['cup', 99.82869029045105, 625, 356, 976, 700]]","[['diningtable', 89.49541449546814, 716, 567, 1095630, 3.0563338543996883], ['bottle', 99.43054914474487, 404, 224, 83904, 3.1526516156964095], ['donut', 99.59886074066162, 872, 480, 40228, 3.0804153130073537], ['donut', 97.17841744422913, 1128, 625, 36925, 3.146192892555868], ['donut', 89.90976810455322, 748, 642, 22800, 3.070013937371533], ['donut', 87.50236630439758, 936, 631, 32548, 3.0511380988572383], ['cup', 99.82869029045105, 490, 838, 74244, 2.953727391380602]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 404, screen_y= 224, value= ), value= 1) [0.4037]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 716, screen_y= 567, value= None), value= 0) [0.9174]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 748, screen_y= 642, value= None), value= 6) [1.3757]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 936, screen_y= 631, value= None), value= 5) [1.9006]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 872, screen_y= 480, value= None), value= 3) [2.3468]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1128, screen_y= 625, value= None), value= 4) [2.7954]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 490, screen_y= 838, value= None), value= 2) [3.2719]']","[[404, 224, 0.4037], [716, 567, 0.9174], [748, 642, 1.3757], [936, 631, 1.9006], [872, 480, 2.3468], [1128, 625, 2.7954], [490, 838, 3.2719]]"
000000116577.jpg,"[['refrigerator', 84.88181233406067, 1366, 116, 1036, 81], ['bottle', 93.33443641662598, 1581, 1420, 1075, 792]]","[['refrigerator', 84.88181233406067, 741, 558, 1193750, 2.902447638362633], ['bottle', 93.33443641662598, 1500, 933, 45563, 2.9825965635869696]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 741, screen_y= 558, value= ), value= 0) [0.6156]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1500, screen_y= 933, value= None), value= 1) [1.2012]']","[[741, 558, 0.6156], [1500, 933, 1.2012]]"
000000122602.jpg,"[['bottle', 89.57093358039856, 532, 339, 560, 163], ['scissors', 99.85653758049013, 531, 287, 934, 577]]","[['bottle', 89.57093358039856, 435, 361, 76621, 3.0716099338693525], ['scissors', 99.85653758049013, 409, 755, 87108, 3.224416928306956]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 435, screen_y= 361, value= ), value= 1) [0.5315]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 409, screen_y= 755, value= None), value= 0) [1.1336]']","[[435, 361, 0.5315], [409, 755, 1.1336]]"
000000124995.jpg,"[['pottedplant', 65.72268009185791, 1162, 520, 763, 191], ['vase', 99.77328181266785, 1438, 1101, 734, 237], ['vase', 89.51736092567444, 976, 766, 724, 507]]","[['pottedplant', 65.72268009185791, 841, 477, 367224, 2.9605784428113853], ['vase', 99.77328181266785, 1269, 485, 167489, 3.1228342615174687], ['vase', 89.51736092567444, 871, 615, 45570, 2.9675465277621536]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 841, screen_y= 477, value= ), value= 0) [0.6418]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 871, screen_y= 615, value= None), value= 2) [1.0408]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1269, screen_y= 485, value= None), value= 1) [1.5682]']","[[841, 477, 0.6418], [871, 615, 1.0408], [1269, 485, 1.5682]]"
000000128398.jpg,"[['pizza', 76.44671797752379, 1410, 898, 351, 210], ['diningtable', 83.87168645858766, 1535, 157, 949, 187], ['pizza', 67.43210554122925, 1304, 293, 822, 406], ['wine glass', 91.51403903961182, 621, 442, 263, 21], ['bottle', 82.40534663200378, 851, 731, 329, 65]]","[['pizza', 76.44671797752379, 1154, 280, 72192, 2.853246423087297], ['diningtable', 83.87168645858766, 846, 568, 1050036, 3.064266327619424], ['pizza', 67.43210554122925, 798, 614, 420576, 2.972621696433094], ['wine glass', 91.51403903961182, 531, 142, 43318, 2.8782280736965755], ['bottle', 82.40534663200378, 791, 197, 31680, 3.1725865964127498]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 531, screen_y= 142, value= ), value= 3) [0.6293]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 791, screen_y= 197, value= None), value= 4) [1.0632]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1154, screen_y= 280, value= None), value= 2) [1.5713]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 846, screen_y= 568, value= None), value= 0) [2.1973]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 798, screen_y= 614, value= None), value= 1) [2.6047]']","[[531, 142, 0.6293], [791, 197, 1.0632], [1154, 280, 1.5713], [846, 568, 2.1973], [798, 614, 2.6047]]"
000000131595.jpg,"[['clock', 99.8607099056244, 1573, 968, 783, 74], ['clock', 97.553813457489, 777, 381, 926, 632], ['clock', 99.50522184371948, 1071, 805, 766, 463], ['bottle', 86.71348094940186, 1550, 1458, 852, 542]]","[['clock', 99.8607099056244, 1270, 428, 428945, 2.9440861095843807], ['clock', 97.553813457489, 579, 779, 116424, 2.9394597980748407], ['clock', 99.50522184371948, 938, 614, 80598, 3.0838326883953333], ['bottle', 86.71348094940186, 1504, 697, 28520, 3.0471786164600663]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 579, screen_y= 779, value= ), value= 1) [0.6774]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 938, screen_y= 614, value= None), value= 2) [1.2393]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1270, screen_y= 428, value= None), value= 0) [1.8451]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1504, screen_y= 697, value= None), value= 3) [2.3437]']","[[579, 779, 0.6774], [938, 614, 1.2393], [1270, 428, 1.8451], [1504, 697, 2.3437]]"
000000134769.jpg,"[['chair', 98.71430397033691, 683, 280, 245, 9], ['diningtable', 93.868225812912, 1454, 146, 1077, 229], ['pizza', 98.79998564720154, 1365, 139, 1076, 321], ['bottle', 93.15155148506165, 944, 776, 325, 60]]","[['chair', 98.71430397033691, 481, 127, 95108, 3.197281888832439], ['diningtable', 93.868225812912, 800, 653, 1109184, 3.170129867448019], ['pizza', 98.79998564720154, 752, 698, 925630, 3.01698548591865], ['bottle', 93.15155148506165, 860, 192, 44520, 2.9915005404052293]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 481, screen_y= 127, value= ), value= 2) [0.6408]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 860, screen_y= 192, value= None), value= 3) [1.1995]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 800, screen_y= 653, value= None), value= 0) [1.8039]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 752, screen_y= 698, value= None), value= 1) [2.1356]']","[[481, 127, 0.6408], [860, 192, 1.1995], [800, 653, 1.8039], [752, 698, 2.1356]]"
000000137967.jpg,"[['tvmonitor', 99.32815432548523, 869, 496, 647, 337], ['keyboard', 99.55508708953856, 1528, 1123, 858, 679], ['tvmonitor', 99.70482587814331, 1541, 1220, 665, 340], ['book', 62.3973548412323, 1031, 957, 672, 470], ['keyboard', 99.8509407043457, 865, 465, 799, 717], ['book', 60.58477759361267, 1099, 879, 955, 810], ['mouse', 99.58937168121338, 1014, 928, 772, 722]]","[['tvmonitor', 99.32815432548523, 682, 492, 115630, 3.165942151814965], ['keyboard', 99.55508708953856, 1325, 768, 72495, 3.1399131103697235], ['tvmonitor', 99.70482587814331, 1380, 502, 104325, 3.348284403555253], ['book', 62.3973548412323, 994, 571, 14948, 2.5074053855374903], ['keyboard', 99.8509407043457, 665, 758, 32800, 3.1299512191863914], ['book', 60.58477759361267, 989, 882, 31900, 2.568970610978545], ['mouse', 99.58937168121338, 971, 747, 4300, 3.24624578093481]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 682, screen_y= 492, value= ), value= 0) [0.5176]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 665, screen_y= 758, value= None), value= 3) [1.0364]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 971, screen_y= 747, value= None), value= 6) [1.6058]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 989, screen_y= 882, value= None), value= 4) [1.9878]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 994, screen_y= 571, value= None), value= 5) [2.4808]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1325, screen_y= 768, value= None), value= 2) [2.9569]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1380, screen_y= 502, value= None), value= 1) [3.4048]']","[[682, 492, 0.5176], [665, 758, 1.0364], [971, 747, 1.6058], [989, 882, 1.9878], [994, 571, 2.4808], [1325, 768, 2.9569], [1380, 502, 3.4048]]"
000000138086.jpg,"[['chair', 99.69993829727171, 1171, 562, 286, 32], ['pizza', 95.63360214233398, 1063, 467, 665, 453], ['diningtable', 99.7493863105774, 1658, 68, 1032, 238], ['pizza', 87.22705841064453, 1247, 408, 978, 662], ['wine glass', 99.94302988052368, 1219, 1059, 533, 116], ['bottle', 99.51162934303284, 339, 160, 793, 56]]","[['chair', 99.69993829727171, 866, 159, 154686, 3.175010109962103], ['pizza', 95.63360214233398, 765, 559, 126352, 3.149575932543051], ['diningtable', 99.7493863105774, 863, 635, 1262460, 3.2618073532616556], ['pizza', 87.22705841064453, 827, 820, 265124, 2.994411718383071], ['wine glass', 99.94302988052368, 1139, 324, 66720, 2.923491168006727], ['bottle', 99.51162934303284, 249, 424, 131923, 3.1613342552888444]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 249, screen_y= 424, value= ), value= 3) [0.5649]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 765, screen_y= 559, value= None), value= 4) [1.122]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 863, screen_y= 635, value= None), value= 0) [1.5829]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 827, screen_y= 820, value= None), value= 1) [2.0773]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1139, screen_y= 324, value= None), value= 5) [2.6943]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 866, screen_y= 159, value= None), value= 2) [3.2602]']","[[249, 424, 0.5649], [765, 559, 1.122], [863, 635, 1.5829], [827, 820, 2.0773], [1139, 324, 2.6943], [866, 159, 3.2602]]"
000000140373.jpg,"[['chair', 96.72358632087708, 609, 198, 257, 19], ['pizza', 68.75774264335632, 1281, 877, 1049, 731], ['pizza', 85.21203994750977, 1011, 744, 266, 140], ['bottle', 99.80029463768005, 582, 411, 462, 87], ['cup', 97.18369245529176, 266, 135, 616, 269]]","[['chair', 96.72358632087708, 403, 138, 97818, 3.1711252041386015], ['pizza', 68.75774264335632, 1079, 890, 128472, 2.77314921674716], ['pizza', 85.21203994750977, 877, 203, 33642, 2.9549410552686317], ['bottle', 99.80029463768005, 496, 274, 64125, 3.194108358329877], ['cup', 97.18369245529176, 200, 442, 45457, 3.270183592859919]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 403, screen_y= 138, value= ), value= 1) [0.4576]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 496, screen_y= 274, value= None), value= 2) [0.954]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 200, screen_y= 442, value= None), value= 3) [1.4453]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 877, screen_y= 203, value= None), value= 4) [2.1147]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1079, screen_y= 890, value= None), value= 0) [2.6795]']","[[403, 138, 0.4576], [496, 274, 0.954], [200, 442, 1.4453], [877, 203, 2.1147], [1079, 890, 2.6795]]"
000000142970.jpg,"[['pizza', 71.92476987838745, 1455, 268, 850, 113], ['diningtable', 94.49884295463562, 1507, 194, 1080, 71], ['wine glass', 67.57902503013611, 674, 452, 93, 18], ['bottle', 81.84285759925842, 1234, 976, 205, 18], ['wine glass', 93.51385831832886, 1551, 1244, 390, 46], ['fork', 99.03716444969177, 495, 125, 497, 419], ['knife', 84.02406573295595, 1538, 1276, 623, 512]]","[['pizza', 71.92476987838745, 861, 481, 874819, 2.708304803712441], ['diningtable', 94.49884295463562, 850, 575, 1324817, 2.969013131583159], ['wine glass', 67.57902503013611, 563, 55, 16650, 2.826144407984187], ['bottle', 81.84285759925842, 1105, 111, 48246, 2.981713595074065], ['wine glass', 93.51385831832886, 1397, 218, 105608, 3.029166655074709], ['fork', 99.03716444969177, 310, 458, 28860, 3.245130033670904], ['knife', 84.02406573295595, 1407, 567, 29082, 3.016841380792919]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 310, screen_y= 458, value= ), value= 5) [0.5826]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 563, screen_y= 55, value= None), value= 6) [0.9361]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 861, screen_y= 481, value= None), value= 1) [1.5237]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 850, screen_y= 575, value= None), value= 0) [1.9272]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1105, screen_y= 111, value= None), value= 3) [2.514]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1397, screen_y= 218, value= None), value= 2) [3.0405]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1407, screen_y= 567, value= None), value= 4) [3.8271]']","[[310, 458, 0.5826], [563, 55, 0.9361], [861, 481, 1.5237], [850, 575, 1.9272], [1105, 111, 2.514], [1397, 218, 3.0405], [1407, 567, 3.8271]]"
000000147659.jpg,"[['sandwich', 99.19813871383668, 675, 178, 1019, 570], ['bowl', 95.73836326599121, 1531, 1005, 1108, 729], ['bottle', 99.75345134735107, 531, 404, 541, 163], ['cup', 98.00894260406494, 348, 150, 651, 389], ['sandwich', 97.8972554206848, 915, 625, 658, 382], ['sandwich', 98.61814379692078, 1219, 903, 685, 450]]","[['sandwich', 99.19813871383668, 426, 794, 223153, 3.2913415050651147], ['bowl', 95.73836326599121, 1268, 918, 199354, 2.9953151580531143], ['bottle', 99.75345134735107, 467, 352, 48006, 3.0047065912836626], ['cup', 98.00894260406494, 249, 520, 51876, 3.1526420930454386], ['sandwich', 97.8972554206848, 770, 520, 80040, 3.1185654307850563], ['sandwich', 98.61814379692078, 1061, 567, 74260, 3.212869098282558]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 467, screen_y= 352, value= ), value= 5) [0.4867]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 249, screen_y= 520, value= None), value= 4) [0.9286]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 426, screen_y= 794, value= None), value= 0) [1.5298]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 770, screen_y= 520, value= None), value= 2) [2.0359]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1061, screen_y= 567, value= None), value= 3) [2.6182]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1268, screen_y= 918, value= None), value= 1) [3.3075]']","[[467, 352, 0.4867], [249, 520, 0.9286], [426, 794, 1.5298], [770, 520, 2.0359], [1061, 567, 2.6182], [1268, 918, 3.3075]]"
000000148067.jpg,"[['diningtable', 88.15129995346071, 1466, 202, 1008, 244], ['broccoli', 69.55580711364746, 666, 541, 541, 419], ['bottle', 64.50050473213196, 1454, 1284, 772, 488], ['fork', 97.30451703071594, 432, 134, 877, 391]]","[['diningtable', 88.15129995346071, 834, 626, 965696, 3.0138818312608935], ['broccoli', 69.55580711364746, 603, 480, 15250, 2.825380246594739], ['bottle', 64.50050473213196, 1369, 630, 48280, 2.5364850490374304], ['fork', 97.30451703071594, 283, 634, 144828, 3.182218757034584]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 603, screen_y= 480, value= ), value= 3) [0.5103]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 834, screen_y= 626, value= None), value= 0) [1.0765]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1369, screen_y= 630, value= None), value= 2) [1.6263]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 283, screen_y= 634, value= None), value= 1) [2.2029]']","[[603, 480, 0.5103], [834, 626, 1.0765], [1369, 630, 1.6263], [283, 634, 2.2029]]"
000000148977.jpg,"[['teddy bear', 99.35625195503236, 1334, 318, 1073, 191], ['bottle', 64.44932222366333, 487, 237, 305, 13], ['keyboard', 90.13882279396057, 1531, 1224, 742, 345]]","[['teddy bear', 99.35625195503236, 826, 632, 896112, 2.9550333702629534], ['bottle', 64.44932222366333, 362, 159, 73000, 2.7072722236558833], ['keyboard', 90.13882279396057, 1377, 543, 121879, 3.1142717276458507]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 362, screen_y= 159, value= ), value= 2) [0.5702]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 826, screen_y= 632, value= None), value= 0) [1.3319]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1377, screen_y= 543, value= None), value= 1) [1.8254]']","[[362, 159, 0.5702], [826, 632, 1.3319], [1377, 543, 1.8254]]"
000000165639.jpg,"[['banana', 88.38207721710205, 997, 456, 992, 132]]","[['banana', 88.38207721710205, 726, 562, 465260, 2.8514546473607645]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 726, screen_y= 562, value= ), value= 0) [0.658]']","[[726, 562, 0.658]]"
000000166375.jpg,"[['oven', 95.83576321601869, 1530, 56, 1085, 203], ['bottle', 89.03299570083618, 1618, 1474, 237, 33]]","[['oven', 95.83576321601869, 793, 644, 1300068, 3.2991507916442053], ['bottle', 89.03299570083618, 1546, 135, 29376, 3.0909412482871117]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 793, screen_y= 644, value= ), value= 0) [0.6715]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1546, screen_y= 135, value= None), value= 1) [1.1775]']","[[793, 644, 0.6715], [1546, 135, 1.1775]]"
000000177245.jpg,"[['laptop', 99.91378784179688, 918, 419, 1001, 597], ['clock', 66.18058085441591, 1311, 1045, 726, 409], ['bottle', 96.40071988105774, 1608, 1522, 828, 574], ['cup', 70.99876999855043, 1514, 1415, 830, 709], ['mouse', 99.95438456535341, 1149, 1024, 954, 879]]","[['laptop', 99.91378784179688, 668, 799, 201596, 3.0959365537717423], ['clock', 66.18058085441591, 1178, 567, 84322, 2.775787570447863], ['bottle', 96.40071988105774, 1565, 701, 21844, 3.0222269418351466], ['cup', 70.99876999855043, 1464, 769, 11979, 2.7646673833952646], ['mouse', 99.95438456535341, 1086, 916, 9375, 3.2718454055140036]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 668, screen_y= 799, value= ), value= 0) [0.6315]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1086, screen_y= 916, value= None), value= 4) [1.2266]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1178, screen_y= 567, value= None), value= 1) [1.6877]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1464, screen_y= 769, value= None), value= 3) [2.2607]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1565, screen_y= 701, value= None), value= 2) [2.6537]']","[[668, 799, 0.6315], [1086, 916, 1.2266], [1178, 567, 1.6877], [1464, 769, 2.2607], [1565, 701, 2.6537]]"
000000182213.jpg,"[['laptop', 99.1382360458374, 1616, 920, 1082, 142], ['diningtable', 81.37178421020508, 1072, 95, 1016, 224], ['sandwich', 73.61336946487427, 669, 393, 531, 318], ['bottle', 96.99479341506958, 385, 157, 815, 279]]","[['laptop', 99.1382360458374, 1268, 612, 654240, 3.0466964081865875], ['diningtable', 81.37178421020508, 583, 620, 773784, 3.2674743090333984], ['sandwich', 73.61336946487427, 531, 424, 58788, 2.883585392861648], ['bottle', 96.99479341506958, 271, 547, 122208, 3.1358516916898784]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 531, screen_y= 424, value= ), value= 3) [0.543]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 583, screen_y= 620, value= None), value= 0) [1.0848]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 271, screen_y= 547, value= None), value= 2) [1.5935]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1268, screen_y= 612, value= None), value= 1) [2.2498]']","[[531, 424, 0.543], [583, 620, 1.0848], [271, 547, 1.5935], [1268, 612, 2.2498]]"
000000197609.jpg,"[['hot dog', 99.2447018623352, 902, 462, 901, 711], ['bottle', 80.72174191474916, 383, 180, 822, 270]]","[['hot dog', 99.2447018623352, 682, 806, 83600, 3.1630070481343475], ['bottle', 80.72174191474916, 281, 546, 112056, 3.019148582162127]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 281, screen_y= 546, value= ), value= 0) [0.6859]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 682, screen_y= 806, value= None), value= 1) [1.2029]']","[[281, 546, 0.6859], [682, 806, 1.2029]]"
000000201062.jpg,"[['cup', 80.57212233543395, 1135, 1001, 289, 96], ['bottle', 82.17027187347412, 1405, 1284, 839, 477]]","[['cup', 80.57212233543395, 1068, 192, 25862, 3.0582343276503448], ['bottle', 82.17027187347412, 1344, 658, 43802, 2.9177716447375435]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 1068, screen_y= 192, value= ), value= 1) [0.5999]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1344, screen_y= 658, value= None), value= 0) [1.1188]']","[[1068, 192, 0.5999], [1344, 658, 1.1188]]"
000000204981.jpg,"[['sandwich', 75.43747425079346, 1298, 173, 988, 236], ['cup', 95.68873643875122, 919, 668, 279, 19]]","[['sandwich', 75.43747425079346, 735, 612, 846000, 2.9355687347669592], ['cup', 95.68873643875122, 793, 149, 65260, 3.2153776769030573]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 793, screen_y= 149, value= ), value= 1) [0.5893]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 735, screen_y= 612, value= None), value= 0) [0.9876]']","[[793, 149, 0.5893], [735, 612, 0.9876]]"
000000211326.jpg,"[['fork', 66.11910462379457, 1013, 452, 456, 322], ['diningtable', 90.5359148979187, 1614, 24, 1099, 164], ['book', 91.74275398254395, 1525, 907, 1060, 443], ['bottle', 94.86781358718872, 652, 368, 229, 14], ['cup', 94.3912148475647, 338, 135, 374, 4]]","[['fork', 66.11910462379457, 732, 389, 75174, 2.8049089890208965], ['diningtable', 90.5359148979187, 819, 631, 1486650, 3.100926415487041], ['book', 91.74275398254395, 1216, 751, 381306, 3.132506196386184], ['bottle', 94.86781358718872, 510, 121, 61060, 3.080208219838398], ['cup', 94.3912148475647, 236, 189, 75110, 3.2729693194131713]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 236, screen_y= 189, value= ), value= 3) [0.573]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 510, screen_y= 121, value= None), value= 4) [1.1448]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 732, screen_y= 389, value= None), value= 2) [1.6487]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 819, screen_y= 631, value= None), value= 0) [2.1629]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1216, screen_y= 751, value= None), value= 1) [2.7516]']","[[236, 189, 0.573], [510, 121, 1.1448], [732, 389, 1.6487], [819, 631, 2.1629], [1216, 751, 2.7516]]"
000000217859.jpg,"[['book', 87.81472444534302, 1226, 500, 869, 237], ['bench', 73.75254034996033, 1447, 224, 995, 113], ['book', 66.22946858406067, 1447, 224, 995, 113], ['bottle', 97.99388647079469, 1571, 1332, 678, 333]]","[['book', 87.81472444534302, 863, 553, 458832, 3.027448465542284], ['bench', 73.75254034996033, 835, 554, 1078686, 2.692877496101932], ['book', 66.22946858406067, 835, 554, 1078686, 2.887300479154459], ['bottle', 97.99388647079469, 1451, 505, 82455, 3.2177676358985186]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 835, screen_y= 554, value= ), value= 1) [0.747 1.053]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 863, screen_y= 553, value= None), value= 2) [1.3129]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1451, screen_y= 505, value= None), value= 3) [1.9082]']","[[835, 554, 0.747], [863, 553, 1.3129], [1451, 505, 1.9082]]"
