image,image_data,object_info,actr_data,actr_data_processed
000000105576.jpg,"[['broccoli', 96.82106375694276, 1337, 955, 393, 57], ['bottle', 98.9001214504242, 1550, 1309, 401, 34], ['cup', 77.92318463325499, 875, 668, 661, 492]]","[['broccoli', 96.82106375694276, 1146, 225, 128352, 2.9728879520409097], ['bottle', 98.9001214504242, 1429, 217, 88447, 3.133716463874277], ['cup', 77.92318463325499, 771, 576, 34983, 2.933747194402875]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 771, screen_y= 576, value= ), value= 2) [0.7088]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1146, screen_y= 225, value= None), value= 0) [1.2759]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1429, screen_y= 217, value= None), value= 1) [1.7537]']","[[771, 576, 0.7088], [1146, 225, 1.2759], [1429, 217, 1.7537]]"
000000107147.jpg,"[['diningtable', 89.49541449546814, 1335, 97, 1010, 125], ['bottle', 99.43054914474487, 518, 290, 408, 40], ['donut', 99.59886074066162, 985, 759, 569, 391], ['donut', 97.17841744422913, 1234, 1023, 713, 538], ['donut', 89.90976810455322, 848, 648, 699, 585], ['donut', 87.50236630439758, 1039, 833, 710, 552], ['cup', 99.82869029045105, 625, 356, 976, 700]]","[['diningtable', 89.49541449546814, 716, 567, 1095630, 3.1152232460943514], ['bottle', 99.43054914474487, 404, 224, 83904, 3.276543856938946], ['donut', 99.59886074066162, 872, 480, 40228, 3.0630133975845064], ['donut', 97.17841744422913, 1128, 625, 36925, 3.0804458776974695], ['donut', 89.90976810455322, 748, 642, 22800, 3.2036040626530244], ['donut', 87.50236630439758, 936, 631, 32548, 3.1701852554587675], ['cup', 99.82869029045105, 490, 838, 74244, 3.142195974399618]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 404, screen_y= 224, value= ), value= 1) [0.49]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 716, screen_y= 567, value= None), value= 0) [0.9846]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 748, screen_y= 642, value= None), value= 6) [1.3962]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 936, screen_y= 631, value= None), value= 5) [1.8748]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 872, screen_y= 480, value= None), value= 3) [2.4804]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1128, screen_y= 625, value= None), value= 4) [2.9998]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 490, screen_y= 838, value= None), value= 2) [3.6929]']","[[404, 224, 0.49], [716, 567, 0.9846], [748, 642, 1.3962], [936, 631, 1.8748], [872, 480, 2.4804], [1128, 625, 2.9998], [490, 838, 3.6929]]"
000000116577.jpg,"[['refrigerator', 84.88181233406067, 1366, 116, 1036, 81], ['bottle', 93.33443641662598, 1581, 1420, 1075, 792]]","[['refrigerator', 84.88181233406067, 741, 558, 1193750, 2.8388396717110655], ['bottle', 93.33443641662598, 1500, 933, 45563, 2.95538753994961]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 741, screen_y= 558, value= ), value= 0) [0.7606]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1500, screen_y= 933, value= None), value= 1) [1.2354]']","[[741, 558, 0.7606], [1500, 933, 1.2354]]"
000000122602.jpg,"[['bottle', 89.57093358039856, 532, 339, 560, 163], ['scissors', 99.85653758049013, 531, 287, 934, 577]]","[['bottle', 89.57093358039856, 435, 361, 76621, 2.9994034124029714], ['scissors', 99.85653758049013, 409, 755, 87108, 3.2206089382923757]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 435, screen_y= 361, value= ), value= 1) [0.6261]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 409, screen_y= 755, value= None), value= 0) [1.158]']","[[435, 361, 0.6261], [409, 755, 1.158]]"
000000124995.jpg,"[['pottedplant', 65.72268009185791, 1162, 520, 763, 191], ['vase', 99.77328181266785, 1438, 1101, 734, 237], ['vase', 89.51736092567444, 976, 766, 724, 507]]","[['pottedplant', 65.72268009185791, 841, 477, 367224, 2.8802943512298254], ['vase', 99.77328181266785, 1269, 485, 167489, 3.0398494980149535], ['vase', 89.51736092567444, 871, 615, 45570, 3.1085023285689934]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 841, screen_y= 477, value= ), value= 0) [0.6212]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 871, screen_y= 615, value= None), value= 2) [1.0419]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1269, screen_y= 485, value= None), value= 1) [1.5708]']","[[841, 477, 0.6212], [871, 615, 1.0419], [1269, 485, 1.5708]]"
000000128398.jpg,"[['pizza', 76.44671797752379, 1410, 898, 351, 210], ['diningtable', 83.87168645858766, 1535, 157, 949, 187], ['pizza', 67.43210554122925, 1304, 293, 822, 406], ['wine glass', 91.51403903961182, 621, 442, 263, 21], ['bottle', 82.40534663200378, 851, 731, 329, 65]]","[['pizza', 76.44671797752379, 1154, 280, 72192, 2.809643787526144], ['diningtable', 83.87168645858766, 846, 568, 1050036, 2.9882151245030495], ['pizza', 67.43210554122925, 798, 614, 420576, 2.8389530838629087], ['wine glass', 91.51403903961182, 531, 142, 43318, 2.9448711986415224], ['bottle', 82.40534663200378, 791, 197, 31680, 2.738989527150587]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 531, screen_y= 142, value= ), value= 3) [0.5853]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 791, screen_y= 197, value= None), value= 4) [1.1074]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1154, screen_y= 280, value= None), value= 2) [1.5963]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 846, screen_y= 568, value= None), value= 0) [2.0975]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 798, screen_y= 614, value= None), value= 1) [2.5265]']","[[531, 142, 0.5853], [791, 197, 1.1074], [1154, 280, 1.5963], [846, 568, 2.0975], [798, 614, 2.5265]]"
000000131595.jpg,"[['clock', 99.8607099056244, 1573, 968, 783, 74], ['clock', 97.553813457489, 777, 381, 926, 632], ['clock', 99.50522184371948, 1071, 805, 766, 463], ['bottle', 86.71348094940186, 1550, 1458, 852, 542]]","[['clock', 99.8607099056244, 1270, 428, 428945, 3.0079555988737527], ['clock', 97.553813457489, 579, 779, 116424, 3.122080363061014], ['clock', 99.50522184371948, 938, 614, 80598, 3.1941166264265206], ['bottle', 86.71348094940186, 1504, 697, 28520, 2.890262614978134]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 579, screen_y= 779, value= ), value= 1) [0.6644]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 938, screen_y= 614, value= None), value= 2) [1.2289]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1270, screen_y= 428, value= None), value= 0) [1.821]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1504, screen_y= 697, value= None), value= 3) [2.4239]']","[[579, 779, 0.6644], [938, 614, 1.2289], [1270, 428, 1.821], [1504, 697, 2.4239]]"
000000134769.jpg,"[['chair', 98.71430397033691, 683, 280, 245, 9], ['diningtable', 93.868225812912, 1454, 146, 1077, 229], ['pizza', 98.79998564720154, 1365, 139, 1076, 321], ['bottle', 93.15155148506165, 944, 776, 325, 60]]","[['chair', 98.71430397033691, 481, 127, 95108, 3.2435598954601113], ['diningtable', 93.868225812912, 800, 653, 1109184, 3.0599619664752202], ['pizza', 98.79998564720154, 752, 698, 925630, 3.193248062296205], ['bottle', 93.15155148506165, 860, 192, 44520, 3.023006950290722]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 481, screen_y= 127, value= ), value= 2) [0.5985]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 860, screen_y= 192, value= None), value= 3) [1.154]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 800, screen_y= 653, value= None), value= 0) [1.6024]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 752, screen_y= 698, value= None), value= 1) [1.942]']","[[481, 127, 0.5985], [860, 192, 1.154], [800, 653, 1.6024], [752, 698, 1.942]]"
000000137967.jpg,"[['tvmonitor', 99.32815432548523, 869, 496, 647, 337], ['keyboard', 99.55508708953856, 1528, 1123, 858, 679], ['tvmonitor', 99.70482587814331, 1541, 1220, 665, 340], ['book', 62.3973548412323, 1031, 957, 672, 470], ['keyboard', 99.8509407043457, 865, 465, 799, 717], ['book', 60.58477759361267, 1099, 879, 955, 810], ['mouse', 99.58937168121338, 1014, 928, 772, 722]]","[['tvmonitor', 99.32815432548523, 682, 492, 115630, 3.0763582490032917], ['keyboard', 99.55508708953856, 1325, 768, 72495, 2.977083038179879], ['tvmonitor', 99.70482587814331, 1380, 502, 104325, 3.1692339906481344], ['book', 62.3973548412323, 994, 571, 14948, 2.6491064244210634], ['keyboard', 99.8509407043457, 665, 758, 32800, 3.0670833049690756], ['book', 60.58477759361267, 989, 882, 31900, 2.695376764917911], ['mouse', 99.58937168121338, 971, 747, 4300, 3.2203088903776793]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 682, screen_y= 492, value= ), value= 0) [0.5324]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 665, screen_y= 758, value= None), value= 3) [0.9776]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 971, screen_y= 747, value= None), value= 6) [1.478]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 989, screen_y= 882, value= None), value= 4) [1.9204]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 994, screen_y= 571, value= None), value= 5) [2.3801]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1325, screen_y= 768, value= None), value= 2) [3.0161]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1380, screen_y= 502, value= None), value= 1) [3.6812]']","[[682, 492, 0.5324], [665, 758, 0.9776], [971, 747, 1.478], [989, 882, 1.9204], [994, 571, 2.3801], [1325, 768, 3.0161], [1380, 502, 3.6812]]"
000000138086.jpg,"[['chair', 99.69993829727171, 1171, 562, 286, 32], ['pizza', 95.63360214233398, 1063, 467, 665, 453], ['diningtable', 99.7493863105774, 1658, 68, 1032, 238], ['pizza', 87.22705841064453, 1247, 408, 978, 662], ['wine glass', 99.94302988052368, 1219, 1059, 533, 116], ['bottle', 99.51162934303284, 339, 160, 793, 56]]","[['chair', 99.69993829727171, 866, 159, 154686, 3.099669473230894], ['pizza', 95.63360214233398, 765, 559, 126352, 3.0963782678563447], ['diningtable', 99.7493863105774, 863, 635, 1262460, 3.172097563715221], ['pizza', 87.22705841064453, 827, 820, 265124, 3.163524852531403], ['wine glass', 99.94302988052368, 1139, 324, 66720, 3.1320970576826648], ['bottle', 99.51162934303284, 249, 424, 131923, 3.103166472354844]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 249, screen_y= 424, value= ), value= 3) [0.4879]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 765, screen_y= 559, value= None), value= 4) [1.0553]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 863, screen_y= 635, value= None), value= 0) [1.5131]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 827, screen_y= 820, value= None), value= 1) [1.9057]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1139, screen_y= 324, value= None), value= 5) [2.3292]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 866, screen_y= 159, value= None), value= 2) [2.8516]']","[[249, 424, 0.4879], [765, 559, 1.0553], [863, 635, 1.5131], [827, 820, 1.9057], [1139, 324, 2.3292], [866, 159, 2.8516]]"
000000140373.jpg,"[['chair', 96.72358632087708, 609, 198, 257, 19], ['pizza', 68.75774264335632, 1281, 877, 1049, 731], ['pizza', 85.21203994750977, 1011, 744, 266, 140], ['bottle', 99.80029463768005, 582, 411, 462, 87], ['cup', 97.18369245529176, 266, 135, 616, 269]]","[['chair', 96.72358632087708, 403, 138, 97818, 3.2512616209963148], ['pizza', 68.75774264335632, 1079, 890, 128472, 2.8175618259514925], ['pizza', 85.21203994750977, 877, 203, 33642, 3.031009550421035], ['bottle', 99.80029463768005, 496, 274, 64125, 3.265110465255832], ['cup', 97.18369245529176, 200, 442, 45457, 2.949929002970606]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 403, screen_y= 138, value= ), value= 1) [0.5683]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 496, screen_y= 274, value= None), value= 2) [1.044]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 200, screen_y= 442, value= None), value= 3) [1.4753]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 877, screen_y= 203, value= None), value= 4) [2.0002]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1079, screen_y= 890, value= None), value= 0) [2.7909]']","[[403, 138, 0.5683], [496, 274, 1.044], [200, 442, 1.4753], [877, 203, 2.0002], [1079, 890, 2.7909]]"
000000142970.jpg,"[['pizza', 71.92476987838745, 1455, 268, 850, 113], ['diningtable', 94.49884295463562, 1507, 194, 1080, 71], ['wine glass', 67.57902503013611, 674, 452, 93, 18], ['bottle', 81.84285759925842, 1234, 976, 205, 18], ['wine glass', 93.51385831832886, 1551, 1244, 390, 46], ['fork', 99.03716444969177, 495, 125, 497, 419], ['knife', 84.02406573295595, 1538, 1276, 623, 512]]","[['pizza', 71.92476987838745, 861, 481, 874819, 2.8956909001994524], ['diningtable', 94.49884295463562, 850, 575, 1324817, 3.029551026275572], ['wine glass', 67.57902503013611, 563, 55, 16650, 2.835463201726633], ['bottle', 81.84285759925842, 1105, 111, 48246, 2.8115990653951344], ['wine glass', 93.51385831832886, 1397, 218, 105608, 3.022200346002814], ['fork', 99.03716444969177, 310, 458, 28860, 3.0346016762064547], ['knife', 84.02406573295595, 1407, 567, 29082, 3.000448483370159]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 310, screen_y= 458, value= ), value= 5) [0.6763]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 563, screen_y= 55, value= None), value= 6) [1.2177]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 861, screen_y= 481, value= None), value= 1) [1.7814]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 850, screen_y= 575, value= None), value= 0) [2.2259]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1105, screen_y= 111, value= None), value= 3) [2.8033]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1397, screen_y= 218, value= None), value= 2) [3.2356]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1407, screen_y= 567, value= None), value= 4) [3.6076]']","[[310, 458, 0.6763], [563, 55, 1.2177], [861, 481, 1.7814], [850, 575, 2.2259], [1105, 111, 2.8033], [1397, 218, 3.2356], [1407, 567, 3.6076]]"
000000147659.jpg,"[['sandwich', 99.19813871383668, 675, 178, 1019, 570], ['bowl', 95.73836326599121, 1531, 1005, 1108, 729], ['bottle', 99.75345134735107, 531, 404, 541, 163], ['cup', 98.00894260406494, 348, 150, 651, 389], ['sandwich', 97.8972554206848, 915, 625, 658, 382], ['sandwich', 98.61814379692078, 1219, 903, 685, 450]]","[['sandwich', 99.19813871383668, 426, 794, 223153, 3.044615751192133], ['bowl', 95.73836326599121, 1268, 918, 199354, 3.062113225357174], ['bottle', 99.75345134735107, 467, 352, 48006, 3.0418539885253226], ['cup', 98.00894260406494, 249, 520, 51876, 3.062133586053477], ['sandwich', 97.8972554206848, 770, 520, 80040, 2.969327153844225], ['sandwich', 98.61814379692078, 1061, 567, 74260, 3.255144437110334]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 467, screen_y= 352, value= ), value= 5) [0.4953]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 249, screen_y= 520, value= None), value= 4) [0.9951]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 426, screen_y= 794, value= None), value= 0) [1.4642]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 770, screen_y= 520, value= None), value= 2) [1.9651]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1061, screen_y= 567, value= None), value= 3) [2.4169]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1268, screen_y= 918, value= None), value= 1) [3.1065]']","[[467, 352, 0.4953], [249, 520, 0.9951], [426, 794, 1.4642], [770, 520, 1.9651], [1061, 567, 2.4169], [1268, 918, 3.1065]]"
000000148067.jpg,"[['diningtable', 88.15129995346071, 1466, 202, 1008, 244], ['broccoli', 69.55580711364746, 666, 541, 541, 419], ['bottle', 64.50050473213196, 1454, 1284, 772, 488], ['fork', 97.30451703071594, 432, 134, 877, 391]]","[['diningtable', 88.15129995346071, 834, 626, 965696, 2.937838265215048], ['broccoli', 69.55580711364746, 603, 480, 15250, 2.77318735826547], ['bottle', 64.50050473213196, 1369, 630, 48280, 2.5962871223511748], ['fork', 97.30451703071594, 283, 634, 144828, 3.1831884476831185]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 603, screen_y= 480, value= ), value= 3) [0.5558]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 834, screen_y= 626, value= None), value= 0) [1.018]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1369, screen_y= 630, value= None), value= 2) [1.4039]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 283, screen_y= 634, value= None), value= 1) [1.9011]']","[[603, 480, 0.5558], [834, 626, 1.018], [1369, 630, 1.4039], [283, 634, 1.9011]]"
000000148977.jpg,"[['teddy bear', 99.35625195503236, 1334, 318, 1073, 191], ['bottle', 64.44932222366333, 487, 237, 305, 13], ['keyboard', 90.13882279396057, 1531, 1224, 742, 345]]","[['teddy bear', 99.35625195503236, 826, 632, 896112, 3.0196685438296833], ['bottle', 64.44932222366333, 362, 159, 73000, 2.769552169963244], ['keyboard', 90.13882279396057, 1377, 543, 121879, 2.9129926191189477]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 362, screen_y= 159, value= ), value= 2) [0.4841]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 826, screen_y= 632, value= None), value= 0) [0.9481]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1377, screen_y= 543, value= None), value= 1) [1.463]']","[[362, 159, 0.4841], [826, 632, 0.9481], [1377, 543, 1.463]]"
000000165639.jpg,"[['banana', 88.38207721710205, 997, 456, 992, 132]]","[['banana', 88.38207721710205, 726, 562, 465260, 2.9734952650635753]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 726, screen_y= 562, value= ), value= 0) [0.5873]']","[[726, 562, 0.5873]]"
000000166375.jpg,"[['oven', 95.83576321601869, 1530, 56, 1085, 203], ['bottle', 89.03299570083618, 1618, 1474, 237, 33]]","[['oven', 95.83576321601869, 793, 644, 1300068, 3.188554971144799], ['bottle', 89.03299570083618, 1546, 135, 29376, 3.002402306868381]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 793, screen_y= 644, value= ), value= 0) [0.7177]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1546, screen_y= 135, value= None), value= 1) [1.2323]']","[[793, 644, 0.7177], [1546, 135, 1.2323]]"
000000177245.jpg,"[['laptop', 99.91378784179688, 918, 419, 1001, 597], ['clock', 66.18058085441591, 1311, 1045, 726, 409], ['bottle', 96.40071988105774, 1608, 1522, 828, 574], ['cup', 70.99876999855043, 1514, 1415, 830, 709], ['mouse', 99.95438456535341, 1149, 1024, 954, 879]]","[['laptop', 99.91378784179688, 668, 799, 201596, 2.9805801947044217], ['clock', 66.18058085441591, 1178, 567, 84322, 2.777195616999279], ['bottle', 96.40071988105774, 1565, 701, 21844, 3.243787044826479], ['cup', 70.99876999855043, 1464, 769, 11979, 3.011667661989097], ['mouse', 99.95438456535341, 1086, 916, 9375, 3.0720302422607397]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 668, screen_y= 799, value= ), value= 0) [0.6408]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1086, screen_y= 916, value= None), value= 4) [1.2262]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1178, screen_y= 567, value= None), value= 1) [1.6749]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1464, screen_y= 769, value= None), value= 3) [2.3171]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1565, screen_y= 701, value= None), value= 2) [2.7606]']","[[668, 799, 0.6408], [1086, 916, 1.2262], [1178, 567, 1.6749], [1464, 769, 2.3171], [1565, 701, 2.7606]]"
000000182213.jpg,"[['laptop', 99.1382360458374, 1616, 920, 1082, 142], ['diningtable', 81.37178421020508, 1072, 95, 1016, 224], ['sandwich', 73.61336946487427, 669, 393, 531, 318], ['bottle', 96.99479341506958, 385, 157, 815, 279]]","[['laptop', 99.1382360458374, 1268, 612, 654240, 3.083987702628517], ['diningtable', 81.37178421020508, 583, 620, 773784, 2.90114519413151], ['sandwich', 73.61336946487427, 531, 424, 58788, 2.8679235296381047], ['bottle', 96.99479341506958, 271, 547, 122208, 3.0680206317704886]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 531, screen_y= 424, value= ), value= 3) [0.6599]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 583, screen_y= 620, value= None), value= 0) [1.0668]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 271, screen_y= 547, value= None), value= 2) [1.5941]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1268, screen_y= 612, value= None), value= 1) [2.1374]']","[[531, 424, 0.6599], [583, 620, 1.0668], [271, 547, 1.5941], [1268, 612, 2.1374]]"
000000197609.jpg,"[['hot dog', 99.2447018623352, 902, 462, 901, 711], ['bottle', 80.72174191474916, 383, 180, 822, 270]]","[['hot dog', 99.2447018623352, 682, 806, 83600, 3.138507023763043], ['bottle', 80.72174191474916, 281, 546, 112056, 2.959948600117039]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 281, screen_y= 546, value= ), value= 0) [0.5829]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 682, screen_y= 806, value= None), value= 1) [1.0968]']","[[281, 546, 0.5829], [682, 806, 1.0968]]"
000000201062.jpg,"[['cup', 80.57212233543395, 1135, 1001, 289, 96], ['bottle', 82.17027187347412, 1405, 1284, 839, 477]]","[['cup', 80.57212233543395, 1068, 192, 25862, 2.8158570820010556], ['bottle', 82.17027187347412, 1344, 658, 43802, 3.06464902131187]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 1068, screen_y= 192, value= ), value= 1) [0.58]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1344, screen_y= 658, value= None), value= 0) [1.1034]']","[[1068, 192, 0.58], [1344, 658, 1.1034]]"
000000204981.jpg,"[['sandwich', 75.43747425079346, 1298, 173, 988, 236], ['cup', 95.68873643875122, 919, 668, 279, 19]]","[['sandwich', 75.43747425079346, 735, 612, 846000, 3.044190368091759], ['cup', 95.68873643875122, 793, 149, 65260, 3.051830385956646]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 793, screen_y= 149, value= ), value= 1) [0.5621]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 735, screen_y= 612, value= None), value= 0) [1.1126]']","[[793, 149, 0.5621], [735, 612, 1.1126]]"
000000211326.jpg,"[['fork', 66.11910462379457, 1013, 452, 456, 322], ['diningtable', 90.5359148979187, 1614, 24, 1099, 164], ['book', 91.74275398254395, 1525, 907, 1060, 443], ['bottle', 94.86781358718872, 652, 368, 229, 14], ['cup', 94.3912148475647, 338, 135, 374, 4]]","[['fork', 66.11910462379457, 732, 389, 75174, 2.6820023202006404], ['diningtable', 90.5359148979187, 819, 631, 1486650, 3.0994626330219797], ['book', 91.74275398254395, 1216, 751, 381306, 3.029428664141328], ['bottle', 94.86781358718872, 510, 121, 61060, 3.185589782416437], ['cup', 94.3912148475647, 236, 189, 75110, 3.155991509327791]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 236, screen_y= 189, value= ), value= 3) [0.516]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 510, screen_y= 121, value= None), value= 4) [1.093]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 732, screen_y= 389, value= None), value= 2) [1.6337]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 819, screen_y= 631, value= None), value= 0) [2.0139]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1216, screen_y= 751, value= None), value= 1) [2.4081]']","[[236, 189, 0.516], [510, 121, 1.093], [732, 389, 1.6337], [819, 631, 2.0139], [1216, 751, 2.4081]]"
000000217859.jpg,"[['book', 87.81472444534302, 1226, 500, 869, 237], ['bench', 73.75254034996033, 1447, 224, 995, 113], ['book', 66.22946858406067, 1447, 224, 995, 113], ['bottle', 97.99388647079469, 1571, 1332, 678, 333]]","[['book', 87.81472444534302, 863, 553, 458832, 3.004043951512851], ['bench', 73.75254034996033, 835, 554, 1078686, 2.896672538648098], ['book', 66.22946858406067, 835, 554, 1078686, 2.8257521346427836], ['bottle', 97.99388647079469, 1451, 505, 82455, 3.0612771552142024]]","['_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= , screen_x= 835, screen_y= 554, value= ), value= 1) [0.6203 0.8685]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 863, screen_y= 553, value= None), value= 2) [1.1576]', '_visual(cmd= move_attention, color= , screen_pos= _visuallocation(color= None, screen_x= 1451, screen_y= 505, value= None), value= 3) [1.6829]']","[[835, 554, 0.6203], [863, 553, 1.1576], [1451, 505, 1.6829]]"
